id|gender_x|age_x|height_x|edu_x|salary_x|nation_x|car_x|house_x|body_x|face_x|hair_x|smoke_x|drink_x|child_x|parent_x|bmi_x|where0_x|where1_x|marriage0_x|marriage1_x|look0_x|look1_x|where2_x|gender_y|age_y|height_y|edu_y|salary_y|nation_y|car_y|house_y|body_y|face_y|hair_y|smoke_y|drink_y|child_y|parent_y|bmi_y|where0_y|where1_y|marriage0_y|marriage1_y|look0_y|look1_y|where2_y
2612243|F|31|156|2|0.0|0|0|0|0.0|0|0|0|0|0|0|22.5|0|-1|0|0|0|0|3|M|34|170|0|0|1|0|0|0.0|0|0|0|0|0|0|30.0|0|-1|0|0|0|0|3
1316493|F|27|159|3|0.0|1|-1|1|0.0|0|5|1|1|1|0|22.5|0|0|0|0|0|0|0|M|34|167|-1|1|1|-1|1|0.0|0|0|0|1|0|0|30.0|0|0|0|0|0|1|0
18079180|F|26|170|2|-1.0|1|-1|0|1.0|1|5|1|-1|0|1|28.5|0|0|0|0|1|1|3|M|30|176|0|0|1|-1|1|2.0|0|0|-1|0|0|1|26.666666666666668|0|0|0|0|0|1|1
14306255|F|25|163|2|1.0|1|1|0|-1.0|0|3|-5|0|1|-1|23.5|1|0|0|0|0|0|3|M|25|176|0|0|1|-1|0|2.0|1|0|-1|0|1|0|24.333333333333332|1|0|0|0|1|1|3
14621971|F|30|157|3|-1.0|1|-1|0|0.0|0|2|1|0|1|1|23.0|0|0|0|0|0|0|3|M|34|170|0|-1|0|-1|0|-1.0|1|-2|-4|-4|-1|-1|35.0|-1|-1|0|0|0|0|1
15573883|F|29|169|3|0.0|1|-1|0|-1.0|1|3|1|0|1|0|26.5|-1|-1|0|0|0|0|3|M|30|180|0|0|1|0|0|-1.0|1|-1|-4|-1|1|0|21.666666666666668|-1|-1|0|0|0|0|3
19177220|F|46|160|1|-1.0|1|-1|0|0.0|0|3|0|0|0|0|22.5|0|0|1|0|0|0|2|M|50|171|-1|0|1|-1|1|0.0|1|-1|-1|1|0|1|34.0|0|0|1|1|0|1|1
2337938|F|29|160|2|-1.0|1|-1|0|0.0|0|5|3|1|0|-1|22.5|1|0|0|0|0|0|1|M|29|172|0|0|1|1|1|0.0|0|0|1|0|1|1|32.5|1|0|0|0|1|1|3
3818613|F|30|167|2|-1.0|1|-1|0|0.0|0|5|3|1|0|-1|26.0|0|0|0|0|0|1|3|M|33|181|0|1|1|-1|1|2.0|1|0|-4|0|1|1|25.0|0|0|0|0|0|1|3
2801912|F|28|158|2|-1.0|0|-1|0|-1.0|0|0|3|-1|0|0|-1.0|1|1|0|0|0|0|3|M|29|180|0|0|1|-1|1|2.0|0|-1|3|0|1|0|22.666666666666668|1|1|0|0|0|0|3
15361960|F|35|168|2|-1.0|1|-1|0|-1.0|0|5|3|0|0|0|27.0|1|0|1|0|1|1|3|M|42|170|-1|0|1|0|0|0.0|0|0|0|0|0|0|35.0|1|0|1|0|0|0|3
16283653|F|29|160|1|0.0|1|-1|0|0.0|0|2|3|-1|1|1|25.0|0|1|0|0|0|0|3|M|31|175|0|0|1|-1|0|-1.0|1|0|-1|1|1|1|21.333333333333332|0|1|0|0|1|1|3
10117911|F|36|165|1|-1.0|0|-1|1|0.0|0|5|1|1|1|0|30.0|1|1|0|0|0|1|1|M|40|176|-1|1|1|-1|0|1.0|0|0|-4|0|0|1|25.0|1|1|0|0|0|0|1
1346640|F|30|160|3|0.0|1|1|1|-1.0|0|5|1|1|1|-1|23.0|0|0|0|0|1|0|1|M|32|172|2|0|1|-1|0|0.0|0|0|0|0|0|0|34.5|0|0|0|0|0|0|1
13038841|F|32|160|2|0.0|1|-1|0|0.0|0|0|0|0|0|0|-1.0|0|0|0|0|0|0|1|M|32|176|-1|0|1|0|0|-1.0|1|0|1|-1|0|0|21.666666666666668|0|0|0|0|1|1|1
2829065|F|32|165|3|0.0|1|-1|0|0.0|1|5|1|-1|1|0|26.5|0|0|0|0|1|0|0|M|37|175|0|1|1|-1|0|2.0|1|0|-1|0|1|0|25.0|1|1|1|0|0|1|2
1383704|F|30|172|2|-1.0|1|-1|0|0.0|0|0|0|0|0|0|26.5|1|0|0|0|0|0|3|M|31|187|0|-1|1|0|0|0.0|0|0|0|0|0|0|33.333333333333336|1|0|0|0|0|0|3
20667983|F|39|165|2|0.0|1|-1|0|0.0|0|5|1|0|1|1|28.5|0|-1|0|0|1|1|4|M|42|174|-1|0|1|-1|1|1.0|0|0|3|0|0|1|29.333333333333332|0|-1|1|1|0|0|4
3715965|F|38|158|2|-1.0|0|0|0|0.0|0|0|0|0|0|0|-1.0|-1|-1|0|0|0|0|3|M|44|163|0|0|1|-1|1|0.0|0|0|3|-1|1|0|30.0|-1|-1|0|0|0|0|3
7778880|F|31|161|3|-1.0|1|-1|0|0.0|0|5|1|-1|1|-1|24.0|1|0|0|0|0|0|2|M|31|175|-1|0|1|-1|0|0.0|0|0|-1|0|1|0|23.333333333333332|1|0|0|0|0|0|2
2379623|F|31|168|3|-1.0|0|-1|0|0.0|0|3|3|0|1|0|30.0|1|1|0|0|0|0|3|M|38|176|0|0|1|-1|0|0.0|1|0|3|1|1|1|26.0|1|1|0|0|0|0|3
1338422|F|30|175|3|0.0|1|-1|0|-1.0|0|5|3|1|1|0|19.333333333333332|0|0|0|0|0|0|3|M|38|178|2|1|1|-1|1|-1.0|0|0|0|0|1|0|21.0|0|0|0|0|0|0|3
71245955|F|25|168|3|0.0|1|-1|0|0.0|0|3|1|0|1|1|30.0|0|-1|0|0|0|0|1|M|24|183|-2|1|1|-1|0|0.0|0|0|-1|1|1|1|25.0|0|-1|0|0|0|1|1
1547848|F|27|170|3|0.0|1|0|0|0.0|0|3|1|-1|1|0|27.5|0|0|0|0|0|0|3|M|32|186|2|1|1|-1|0|0.0|1|-1|-4|-1|0|0|25.0|0|0|0|0|0|0|3
3332728|F|33|160|3|1.0|1|-1|0|0.0|0|5|0|0|1|0|22.5|0|-1|0|0|1|0|4|M|33|172|0|1|1|1|1|0.0|0|0|1|-1|1|-1|34.0|0|-1|0|0|0|0|4
13090328|F|33|159|2|-1.0|1|-1|1|1.0|0|3|1|1|0|1|28.5|0|0|1|1|0|0|1|M|32|165|-2|0|1|-1|0|0.0|0|0|3|0|1|1|26.5|0|0|0|0|0|0|1
11667128|F|31|158|3|0.0|1|-1|0|0.0|1|5|3|1|0|0|23.0|1|0|0|0|0|1|3|M|31|170|0|0|1|-1|0|0.0|0|0|1|1|0|0|30.0|0|-1|0|0|1|1|4
3151244|F|37|160|2|-1.0|0|-1|0|0.0|0|3|1|-1|1|0|25.0|1|0|0|0|0|0|2|M|43|177|0|2|0|1|1|0.0|1|-1|-4|-1|1|1|24.0|1|0|0|0|1|1|2
4236053|F|43|160|2|0.0|1|-1|1|0.0|1|5|3|1|1|1|25.5|0|-1|0|0|0|1|3|M|51|172|-1|1|0|-1|1|2.0|1|0|1|0|0|0|33.0|0|-1|1|1|0|0|3
13798703|F|37|165|2|-1.0|1|-1|0|0.0|0|5|3|1|1|0|25.5|1|0|1|0|0|1|3|M|41|163|0|0|1|1|1|0.0|1|0|-1|0|1|0|30.0|1|0|1|0|1|1|3
14277041|F|66|164|2|-1.0|1|-1|1|0.0|0|0|0|0|0|0|30.0|0|0|1|1|0|1|0|M|68|170|-1|-1|1|0|1|0.0|0|0|0|0|0|0|37.5|0|0|1|1|0|1|0
1316688|F|31|164|3|-1.0|1|-1|1|0.0|0|5|1|1|1|-1|25.0|0|0|0|0|0|1|3|M|32|174|2|1|1|-1|0|0.0|0|0|3|0|1|1|21.333333333333332|0|0|0|0|0|0|3
2978891|F|28|161|2|0.0|1|-1|1|0.0|0|2|3|1|1|-1|31.0|0|0|0|0|0|0|0|M|30|172|-1|0|1|-1|1|0.0|0|0|3|0|0|0|30.5|0|0|0|0|0|0|0
12808351|F|30|162|3|0.0|1|-1|0|0.0|0|5|1|1|1|0|22.5|0|0|0|0|0|0|0|M|31|173|0|0|1|-1|0|0.0|0|0|-1|0|0|0|33.0|0|0|0|0|0|0|0
25306260|F|30|165|3|-1.0|1|-1|0|0.0|0|5|3|0|0|-1|-1.0|1|0|0|0|0|1|3|M|32|180|2|0|1|-1|1|2.0|0|-1|-1|0|1|0|26.666666666666668|1|0|0|0|1|1|3
11705850|F|30|162|2|-1.0|1|-1|0|-1.0|0|5|-1|-1|0|-1|22.5|-1|-1|0|0|0|0|3|M|31|173|-2|0|1|1|1|-1.0|0|0|-4|0|1|-1|28.0|-1|-1|0|0|0|0|3
12008427|F|35|170|3|0.0|1|-1|1|-1.0|0|5|1|1|0|1|27.5|0|-1|1|1|0|0|4|M|37|182|0|0|1|0|0|0.0|0|0|1|0|0|0|21.666666666666668|0|-1|0|0|1|1|4
4469398|F|31|160|2|-1.0|1|-1|0|-1.0|0|5|3|1|0|0|22.5|1|0|0|0|0|0|2|M|34|170|-1|-1|1|0|0|-1.0|1|0|-1|0|0|0|-1.0|1|0|0|0|0|0|2
4305567|F|46|163|1|0.0|1|1|1|0.0|0|5|0|0|-1|-1|27.5|0|-1|1|1|1|1|1|M|47|178|0|1|1|-1|1|0.0|0|-1|0|0|0|1|25.0|1|0|1|1|0|1|3
2255748|F|28|160|2|-1.0|0|-1|0|0.0|0|5|3|0|0|1|27.0|1|1|0|0|0|0|1|M|31|170|0|1|0|-1|0|0.0|0|0|0|0|0|0|31.0|0|0|0|0|0|0|0
1837481|F|29|168|2|-1.0|1|0|0|-1.0|0|0|0|0|0|0|24.0|1|1|0|0|0|0|1|M|36|170|0|-1|1|1|1|1.0|0|0|-4|0|0|0|34.0|0|0|0|0|1|1|0
1031193|F|35|160|3|0.0|1|-1|0|-1.0|1|2|3|1|1|1|22.5|1|0|0|0|0|0|3|M|37|165|2|-1|0|-1|0|2.0|0|0|-5|-4|-1|0|30.0|1|0|0|0|0|0|3
43876089|F|29|161|1|0.0|1|-1|0|-1.0|0|3|3|0|1|1|22.5|0|-1|0|0|0|0|4|M|34|168|0|1|1|0|0|-1.0|0|-1|-4|1|0|1|27.5|0|-1|0|0|1|1|4
15975406|F|31|159|2|0.0|1|-1|0|-1.0|0|5|3|1|1|1|24.0|0|0|0|0|0|1|1|M|34|172|0|0|1|-1|1|2.0|1|0|3|0|1|0|35.5|0|0|0|0|0|1|1
69053316|F|36|150|3|1.0|1|-1|0|0.0|0|2|3|1|1|1|24.0|1|0|0|0|1|0|3|M|35|168|-1|1|1|-1|0|2.0|1|0|-4|0|1|0|28.0|1|0|0|0|0|0|3
12615212|F|35|163|2|-1.0|1|0|0|0.0|0|5|1|-1|1|0|26.0|-1|1|0|0|0|0|2|M|36|175|-1|-1|1|-1|1|0.0|0|0|-4|0|1|0|21.666666666666668|-1|1|0|0|0|0|2
4840669|F|31|160|3|-1.0|1|-1|0|0.0|0|5|3|1|1|0|27.5|1|0|0|0|0|0|2|M|32|172|2|0|1|0|0|0.0|0|0|0|0|0|0|40.0|1|0|0|0|1|1|3
2182216|F|28|162|2|-1.0|1|0|0|0.0|0|5|3|-1|1|-1|24.0|0|0|0|0|0|0|3|M|36|172|-1|0|1|1|1|0.0|0|0|1|0|0|0|32.5|0|0|0|0|0|0|3
35555492|F|28|160|2|-1.0|1|0|0|0.0|0|2|1|1|1|0|22.5|-1|1|0|0|0|0|2|M|28|175|-1|0|1|-1|0|0.0|0|0|-4|0|0|0|-1.0|-1|1|0|0|0|0|2
19512688|F|38|160|1|0.0|0|0|0|0.0|0|0|3|0|0|0|-1.0|-1|-1|1|1|0|0|1|M|38|165|-2|0|1|-1|0|0.0|0|0|1|0|0|1|-1.0|1|0|0|0|0|0|3
13262722|F|32|181|3|1.0|1|1|0|-1.0|0|5|1|1|1|0|20.0|1|1|0|0|0|1|3|M|32|186|0|1|1|-1|0|0.0|0|0|1|0|0|0|-1.0|1|1|0|0|0|0|3
2949039|F|40|158|6|0.0|1|-1|1|1.0|0|0|0|0|0|0|30.0|-1|-1|0|0|0|0|3|M|42|170|0|1|1|1|1|0.0|0|0|1|0|0|0|33.0|-1|-1|1|1|0|0|3
15671603|F|32|163|2|0.0|1|0|0|0.0|0|5|3|0|1|0|24.5|0|0|0|0|0|0|0|M|36|170|0|2|1|-1|0|2.0|1|0|1|0|1|0|36.5|0|0|0|0|0|0|0
74235706|F|24|174|3|1.0|1|1|0|-1.0|1|5|3|-1|0|-1|16.333333333333332|0|0|0|0|0|1|0|M|26|186|2|3|1|1|1|0.0|1|0|1|0|1|-1|24.0|0|0|0|0|1|1|0
23940207|F|28|161|2|-1.0|1|-1|0|-1.0|0|5|3|0|1|0|21.0|1|0|0|0|0|0|3|M|31|165|-1|-1|1|-1|0|2.0|0|0|-1|0|1|0|29.0|1|0|0|0|1|1|2
1165015|F|35|155|2|-1.0|0|-1|0|0.0|0|0|0|0|0|0|-1.0|1|0|0|0|0|0|4|M|35|165|3|-1|1|-1|0|0.0|0|0|0|0|0|0|-1.0|1|0|0|0|0|0|4
3013184|F|36|160|2|0.0|1|-1|0|0.0|0|0|0|0|0|0|25.5|1|0|1|0|0|0|3|M|38|169|-1|0|1|-1|1|0.0|0|0|0|0|0|0|32.5|1|0|1|1|0|0|3
73636027|F|24|165|2|0.0|1|0|0|0.0|0|5|1|-1|0|-1|25.5|0|1|0|0|0|0|1|M|24|178|-2|0|1|-1|0|-1.0|0|0|-4|0|1|1|21.666666666666668|0|1|0|0|1|1|1
12445364|F|42|169|3|2.0|0|-1|1|0.0|0|3|1|-1|0|-1|29.5|0|-1|1|1|1|0|4|M|50|172|1|2|1|1|1|0.0|1|0|1|0|1|0|35.0|0|-1|1|1|0|1|4
4453124|F|32|168|2|-1.0|1|-1|0|0.0|0|5|3|0|0|-1|24.5|1|1|0|0|1|0|2|M|31|177|0|0|1|-1|0|-1.0|1|-1|1|0|1|0|21.666666666666668|1|1|0|0|0|0|2
20928877|F|35|162|3|-1.0|1|-1|0|0.0|0|5|1|-1|0|0|-1.0|1|1|1|1|0|0|1|M|40|175|-1|2|1|1|1|2.0|0|-1|1|0|0|0|28.333333333333332|1|1|1|1|0|1|1
13441156|F|37|165|3|0.0|1|0|1|0.0|0|0|3|0|1|0|27.5|0|1|1|0|0|0|3|M|37|174|2|1|1|0|1|0.0|0|0|3|0|0|0|21.666666666666668|0|1|1|0|1|1|3
47331163|F|30|155|2|0.0|1|-1|0|0.0|0|2|1|1|0|1|23.5|0|0|0|0|0|0|0|M|30|170|0|0|1|0|1|0.0|0|0|1|0|0|0|-1.0|0|0|0|0|0|0|0
9407574|F|38|169|3|1.0|1|-1|0|0.0|0|5|3|1|1|1|26.5|0|0|0|0|0|0|0|M|44|174|0|2|1|-1|1|-1.0|0|-1|1|0|1|0|23.333333333333332|0|0|0|0|0|0|0
14108545|F|31|165|2|-1.0|1|-1|0|0.0|0|2|0|1|1|0|28.0|0|0|0|0|0|0|3|M|33|173|-1|-1|0|0|0|-1.0|0|-1|0|0|0|0|27.5|0|0|0|0|1|1|3
36716254|F|32|172|5|0.0|1|-1|0|-1.0|0|5|1|0|0|0|-1.0|1|1|1|0|1|1|3|M|27|188|0|2|1|1|1|2.0|0|0|-4|0|1|-1|27.333333333333332|1|1|1|0|1|0|3
8095230|F|30|162|3|0.0|1|-1|0|0.0|0|5|3|1|1|0|22.5|0|0|0|0|1|0|1|M|30|180|0|0|1|-1|0|2.0|0|0|1|0|1|0|23.333333333333332|0|0|0|0|1|0|3
3220873|F|34|163|2|0.0|1|-1|0|0.0|0|0|3|0|1|0|27.5|1|0|0|0|0|0|3|M|34|170|0|0|1|-1|0|-1.0|0|0|1|0|0|0|28.0|1|0|0|0|0|0|3
19193784|F|26|163|2|0.0|1|-1|1|0.0|1|5|1|0|1|1|21.5|0|-1|0|0|0|1|4|M|25|178|0|1|1|-1|0|0.0|1|0|1|0|1|0|21.666666666666668|0|-1|0|0|1|1|4
12095846|F|33|165|2|1.0|1|-1|1|0.0|0|3|1|0|1|0|22.5|1|0|0|0|1|1|3|M|39|165|-1|2|1|1|0|0.0|0|0|-1|0|1|0|27.5|0|0|0|0|0|0|0
18052649|F|32|160|2|-1.0|1|-1|0|0.0|0|5|3|0|1|-1|-1.0|1|0|1|0|1|0|3|M|34|180|0|0|1|0|0|0.0|0|0|0|1|1|0|-1.0|1|0|0|0|0|0|3
20024983|F|29|162|2|0.0|1|1|1|-1.0|0|5|3|1|1|0|24.0|0|-1|0|0|1|0|1|M|29|175|0|1|1|-1|0|0.0|0|0|1|0|0|0|-1.0|0|-1|0|0|1|1|1
28045170|F|27|160|2|0.0|1|0|0|0.0|0|5|3|0|0|-1|23.0|-1|-1|0|0|0|1|3|M|28|174|0|1|1|1|1|0.0|0|0|3|0|1|1|20.0|-1|-1|0|0|0|0|3
3599307|F|32|163|3|0.0|1|-1|0|1.0|0|0|0|0|0|0|29.5|0|-1|0|0|0|0|1|M|36|175|0|-1|1|-1|1|0.0|0|0|0|0|0|0|23.333333333333332|0|-1|0|0|0|0|1
21895768|F|39|163|3|1.0|1|1|0|0.0|0|2|3|0|0|0|28.5|0|-1|1|1|1|1|3|M|44|178|-1|1|1|-1|1|0.0|0|0|1|1|0|1|25.0|0|-1|1|0|0|0|3
30679546|F|41|156|1|-1.0|1|0|0|-1.0|0|2|1|-1|-1|0|21.5|0|-1|1|1|0|0|4|M|57|170|-2|0|1|0|1|0.0|1|0|-4|0|-1|0|30.0|0|-1|1|1|0|0|4
2922177|F|28|155|7|0.0|0|0|0|0.0|0|0|0|0|0|0|23.0|0|0|0|0|0|0|2|M|33|173|0|1|0|0|0|0.0|0|0|0|0|1|-1|28.5|0|0|0|0|0|0|2
3661097|F|32|161|2|-1.0|1|-1|0|-1.0|0|2|1|-1|1|1|23.5|0|1|0|0|0|0|1|M|31|173|-1|0|1|1|1|0.0|0|0|-1|0|1|1|36.5|0|1|0|0|0|0|1
3280997|F|27|165|2|-1.0|1|-1|0|0.0|0|5|3|0|1|1|27.5|0|-1|0|0|0|0|4|M|32|170|-1|2|1|1|1|-1.0|1|0|-1|0|0|0|32.5|0|-1|0|0|0|1|3
4486220|F|28|160|3|0.0|1|0|1|0.0|0|5|-1|0|1|0|23.0|0|0|0|0|0|0|0|M|29|177|0|-1|0|0|0|0.0|0|-1|1|-1|1|0|21.666666666666668|-1|-1|0|0|1|1|3
31633753|F|30|164|3|0.0|1|-1|0|-1.0|0|3|3|0|1|0|26.0|1|0|0|0|0|1|4|M|32|171|0|1|1|-1|0|0.0|0|-1|3|0|1|0|31.0|0|0|0|0|1|1|0
12131269|F|38|160|1|0.0|1|-1|0|-1.0|0|0|3|1|0|0|22.5|1|0|1|0|0|0|2|M|37|177|-1|0|1|1|1|0.0|0|0|-1|0|0|1|23.333333333333332|1|0|1|1|0|0|2
26237674|F|28|169|2|0.0|1|-1|0|-1.0|0|5|3|0|1|0|-1.0|1|1|0|0|0|1|3|M|31|170|0|0|1|-1|0|0.0|1|-1|1|0|1|1|32.5|1|1|0|0|0|0|1
44789333|F|25|159|2|0.0|1|-1|0|0.0|0|0|3|0|1|1|-1.0|0|-1|0|0|0|0|3|M|28|175|-1|0|1|-1|0|0.0|1|-1|3|1|1|1|39.333333333333336|0|-1|0|0|0|0|4
1150938|F|32|158|3|0.0|1|-1|0|0.0|0|5|3|0|1|0|22.5|0|0|0|0|0|0|3|M|36|180|0|0|0|-1|1|0.0|0|0|0|0|0|0|-1.0|0|0|0|0|0|0|3
21400164|F|40|156|2|-1.0|1|0|0|0.0|0|5|1|1|0|1|22.5|0|0|1|0|0|0|3|M|44|170|0|0|1|-1|0|2.0|0|0|-4|-1|1|1|39.0|0|0|1|0|0|1|3
6241071|F|32|163|5|0.0|1|-1|0|1.0|0|5|1|0|1|0|28.0|-1|1|0|0|1|1|2|M|28|178|0|-1|1|0|0|0.0|0|0|3|0|1|0|23.333333333333332|-1|1|0|0|0|0|2
16194416|F|31|160|3|0.0|0|0|0|0.0|0|0|0|0|0|0|-1.0|0|0|0|0|0|0|0|M|31|170|0|2|1|-1|0|0.0|1|-1|3|1|1|0|-1.0|0|0|0|0|0|0|0
27844027|F|24|164|3|0.0|1|-1|0|-1.0|0|5|3|0|1|0|25.0|1|0|0|0|1|0|3|M|28|176|2|2|1|-1|0|2.0|0|0|-1|-1|1|1|22.0|0|0|0|0|1|1|0
4346460|F|31|160|1|-1.0|1|-1|0|0.0|1|3|3|0|0|0|-1.0|0|0|0|0|1|0|1|M|32|172|-1|0|1|-1|0|1.0|1|0|-2|1|0|1|35.0|0|0|0|0|0|0|1
25336367|F|32|165|2|-1.0|1|-1|1|-1.0|0|5|1|-1|1|0|26.0|-1|-1|0|0|0|0|3|M|42|170|2|2|1|1|1|0.0|0|0|-4|1|0|0|30.0|-1|-1|1|1|1|1|3
4921251|F|30|166|1|-1.0|1|-1|0|0.0|1|5|1|0|1|1|27.0|0|-1|0|0|0|0|4|M|31|180|-1|-1|1|-1|0|0.0|0|0|1|0|1|0|20.0|0|-1|0|0|0|0|4
101338153|F|20|165|1|0.0|1|-1|0|-1.0|0|3|3|1|0|0|21.5|-1|1|0|0|1|0|1|M|21|175|-2|0|1|0|1|0.0|1|-1|-2|1|1|0|21.666666666666668|-1|1|0|0|1|1|2
2049851|F|33|164|3|1.0|1|-1|0|1.0|0|0|3|-1|1|-1|30.0|0|0|0|0|0|0|0|M|33|170|2|0|0|-1|0|-1.0|0|-1|3|-1|1|-1|26.5|0|0|1|0|1|1|0
2508331|F|31|166|2|0.0|1|-1|0|0.0|0|5|1|0|1|0|26.0|0|0|0|0|0|0|0|M|34|175|0|1|1|-1|0|0.0|0|0|0|0|0|0|23.333333333333332|0|0|0|0|0|0|0
13420558|F|30|163|3|0.0|1|0|0|0.0|0|5|0|1|1|0|-1.0|-1|1|0|0|0|0|3|M|31|175|0|1|1|0|0|0.0|0|0|0|0|0|0|-1.0|-1|1|0|0|0|0|3
4652529|F|30|170|5|0.0|1|-1|0|0.0|0|3|3|0|1|0|-1.0|1|1|0|0|0|0|3|M|42|173|2|0|1|1|1|0.0|1|0|1|0|1|0|32.0|1|1|0|0|0|0|3
1734630|F|29|158|3|0.0|1|-1|0|0.0|0|5|3|1|1|0|23.5|0|0|0|0|0|1|0|M|34|172|0|1|1|-1|0|0.0|1|0|-1|0|1|1|31.5|0|0|0|0|1|1|0
4913295|F|31|160|2|0.0|1|-1|0|1.0|0|3|3|0|1|0|30.0|0|0|0|0|0|1|0|M|35|171|-1|1|1|-1|1|0.0|1|-1|1|0|1|1|31.0|0|0|0|0|0|0|0
2508898|F|35|160|2|-1.0|1|-1|0|0.0|0|5|3|1|1|0|22.5|0|1|0|0|0|0|1|M|38|170|-1|0|1|-1|0|1.0|0|0|1|0|0|0|36.0|0|1|0|0|0|0|1
2610997|F|29|165|2|-1.0|1|-1|0|0.0|0|5|1|0|0|0|26.5|0|0|0|0|0|1|2|M|31|176|0|0|1|0|0|0.0|0|0|-1|0|0|0|22.0|0|0|0|0|0|0|0
3290538|F|31|165|3|0.0|1|-1|0|1.0|0|5|3|1|1|-1|30.0|0|0|0|0|1|0|0|M|32|180|0|0|1|-1|0|2.0|0|0|-1|0|0|0|26.666666666666668|0|0|0|0|0|0|0
12304031|F|32|165|3|-1.0|1|-1|0|0.0|0|3|1|-1|1|0|27.5|-1|1|0|0|0|0|3|M|32|175|0|1|1|-1|0|0.0|1|0|-1|-1|1|1|21.666666666666668|0|-1|0|0|1|1|4
12034970|F|33|160|2|-1.0|1|0|0|-1.0|0|5|1|1|0|1|-1.0|0|-1|0|0|0|0|1|M|35|170|-1|0|1|-1|1|-1.0|0|-1|1|-1|1|0|-1.0|0|-1|0|0|1|1|1
12681962|F|31|165|3|0.0|0|0|0|0.0|0|5|0|0|1|-1|-1.0|-1|-1|0|0|0|0|1|M|31|175|-1|0|1|1|1|-1.0|0|-1|-4|0|1|-1|18.333333333333332|-1|-1|0|0|0|0|1
5202657|F|32|162|2|-1.0|1|-1|0|0.0|0|3|0|0|1|0|25.0|1|0|0|0|0|0|3|M|34|173|0|0|1|0|1|0.0|0|0|-2|-1|0|0|34.0|1|0|1|1|1|1|3
25576359|F|31|164|2|0.0|1|0|0|0.0|0|3|3|1|1|1|25.0|0|-1|1|0|1|1|3|M|31|177|0|-1|1|-1|1|0.0|1|0|1|0|1|0|21.666666666666668|0|-1|0|0|1|1|3
14994011|F|30|162|2|0.0|1|-1|0|1.0|0|5|1|0|1|0|29.0|0|0|0|0|0|1|0|M|34|174|0|1|1|-1|1|0.0|0|0|3|0|1|0|21.666666666666668|0|0|0|0|0|0|0
30623299|F|27|160|3|0.0|1|-1|0|0.0|0|2|3|1|0|0|25.0|0|0|0|0|0|0|1|M|31|171|-1|1|1|1|1|2.0|1|0|-1|1|1|1|35.0|0|0|1|0|1|0|1
25785351|F|26|165|2|1.0|1|-1|0|0.0|0|5|-1|-1|1|0|25.0|0|0|0|0|0|0|0|M|28|180|0|2|1|1|1|0.0|0|0|-1|1|0|0|20.666666666666668|0|0|0|0|1|1|0
19482945|F|28|168|2|0.0|1|-1|0|1.0|0|3|0|-1|0|0|29.5|0|0|0|0|1|1|0|M|30|180|0|-1|1|1|0|1.0|0|0|-1|-1|1|1|-1.0|1|0|0|0|1|0|2
15595968|F|43|159|2|0.0|1|-1|1|0.0|0|5|1|1|0|0|25.5|0|-1|1|1|0|1|4|M|44|168|-2|1|1|-1|0|2.0|0|0|3|1|-1|0|31.0|0|-1|1|1|0|0|4
12942730|F|29|160|2|-1.0|0|0|0|-1.0|0|5|1|0|0|0|22.5|0|0|0|0|0|0|3|M|34|168|0|0|1|-1|0|0.0|1|0|1|-1|1|0|30.0|0|0|0|0|0|0|3
28728877|F|25|160|2|-1.0|1|-1|0|1.0|0|2|1|0|1|-1|26.0|0|0|0|0|0|0|3|M|29|180|0|0|1|-1|0|2.0|1|0|-1|0|1|-1|25.666666666666668|0|0|0|0|0|0|3
4528938|F|32|158|2|-1.0|1|-1|0|0.0|0|5|1|-1|0|1|23.5|0|-1|0|0|0|0|1|M|36|165|-1|-1|1|-1|1|0.0|1|0|-4|0|1|1|35.5|0|-1|1|0|0|0|1
14304240|F|40|157|1|-1.0|1|-1|0|1.0|0|3|1|1|1|1|-1.0|1|0|0|0|0|0|2|M|38|171|-1|-1|1|1|1|-1.0|0|-1|-1|0|0|0|31.0|1|0|1|1|0|0|2
19548724|F|28|164|2|1.0|1|-1|0|-1.0|0|5|3|1|1|1|24.0|0|0|0|0|0|0|0|M|31|180|-1|0|1|1|0|-1.0|0|0|-5|0|1|1|23.333333333333332|0|0|0|0|1|0|0
18488993|F|30|155|2|0.0|1|-1|0|-1.0|0|3|3|0|0|0|21.5|1|0|1|0|0|0|1|M|32|165|-2|0|1|-1|0|0.0|0|0|3|-1|0|0|-1.0|1|0|1|1|1|1|1
3412543|F|39|167|2|0.0|1|-1|0|-1.0|0|0|0|0|0|0|24.5|0|0|0|0|0|0|0|M|43|180|0|1|1|0|0|0.0|0|0|0|0|0|0|25.0|0|0|1|0|0|0|0
29722706|F|39|165|1|-1.0|1|-1|1|0.0|0|5|1|1|-1|0|30.0|-1|1|1|1|0|1|2|M|41|176|0|0|1|0|0|0.0|0|0|-1|1|1|0|-1.0|-1|1|0|0|0|1|2
27964914|F|28|160|3|0.0|0|-1|0|0.0|0|5|1|0|1|1|-1.0|-1|-1|0|0|0|0|3|M|33|174|0|1|1|1|1|0.0|0|0|1|0|1|0|23.333333333333332|-1|-1|0|0|1|1|3
13475699|F|26|162|2|0.0|1|-1|0|0.0|1|5|3|1|0|0|27.0|1|1|0|0|0|0|3|M|30|170|0|1|1|-1|1|0.0|0|0|-1|0|1|1|32.5|1|1|1|0|0|0|3
