id|gender|age|height|edu|salary|nation|car|house|body|face|hair|smoke|drink|child|parent|bmi|where2|where0|where1|marriage0|marriage1|look0|look1|cluster
27008066|M|29|165|2|0.0|1|-1|0|0.0|0|5.0|3|1|1|0|-1.0|1|0|0|0|0|0|0|5
2771802|M|29|163|3|1.0|1|-1|0|1.0|0|3.0|1|0|1|0|26.5|0|0|0|0|0|0|0|5
50291331|M|22|166|3|-1.0|1|-1|0|0.0|0|0.0|0|0|0|0|-1.0|3|1|0|0|0|0|0|3
28859125|M|27|164|3|0.0|0|-1|0|0.0|0|5.0|1|0|1|0|24.0|1|-1|-1|0|0|0|1|4
13650781|M|29|167|3|0.0|1|0|0|0.0|0|0.0|3|1|1|0|27.5|0|0|0|0|0|0|0|5
2269966|M|28|163|2|0.0|1|-1|0|0.0|0|0.0|0|0|0|0|25.0|4|0|-1|0|0|0|0|3
15382353|M|34|170|2|-1.0|1|1|1|-1.0|0|5.0|1|1|1|0|55.0|2|1|0|1|1|1|1|2
2309525|M|32|160|2|-1.0|1|-1|0|1.0|0|3.0|3|1|1|0|25.0|4|0|-1|0|0|0|0|4
17934060|M|31|160|2|-1.0|1|-1|0|-1.0|0|3.0|1|0|1|1|21.0|1|0|-1|0|0|0|1|4
1722978|M|36|168|3|0.0|1|-1|0|-1.0|0|0.0|0|0|0|0|26.5|2|-1|1|1|0|0|0|3
14233921|M|52|169|2|-1.0|1|0|1|-1.0|0|5.0|3|0|0|0|29.0|1|1|0|1|1|1|0|2
5041468|M|39|163|1|0.0|1|-1|1|0.0|0|0.0|0|0|0|0|31.0|1|0|0|1|1|0|0|2
3541460|M|27|160|2|-1.0|1|-1|0|0.0|0|3.0|1|1|0|0|24.5|0|0|0|0|0|1|0|5
24606594|M|29|160|3|0.0|1|0|0|0.0|0|5.0|1|1|0|0|23.5|3|-1|1|0|0|0|0|5
12023166|M|29|164|5|-1.0|1|-1|0|-1.0|0|5.0|3|0|1|0|23.0|3|-1|-1|0|0|0|1|4
22460787|M|43|160|2|-1.0|1|0|0|0.0|0|5.0|3|1|0|0|29.0|2|1|0|1|1|0|1|2
1065056|M|27|160|1|0.0|1|-1|0|1.0|0|5.0|1|-1|1|1|25.0|4|0|-1|0|0|0|0|4
3552532|M|37|165|3|0.0|1|-1|0|1.0|0|3.0|1|-1|1|1|31.5|3|0|-1|0|0|1|0|4
14246945|M|42|161|2|0.0|1|0|1|0.0|0|5.0|3|0|0|0|29.0|1|0|0|1|1|0|1|2
51417334|M|26|168|3|0.0|1|-1|0|0.0|0|5.0|1|0|0|0|25.0|0|0|0|1|0|0|0|5
2529158|M|39|165|2|0.0|1|-1|0|0.0|0|3.0|3|1|1|0|30.0|3|1|0|1|0|0|0|5
1809637|M|37|158|3|-1.0|1|-1|0|0.0|0|0.0|0|0|0|0|23.5|3|1|0|0|0|0|0|3
41260221|M|28|160|3|0.0|0|0|0|0.0|0|0.0|0|0|0|0|-1.0|0|0|0|0|0|0|0|3
30741033|M|28|160|1|-1.0|0|-1|0|-1.0|0|5.0|3|1|0|1|22.5|3|1|0|0|0|0|0|5
2692614|M|35|165|2|0.0|1|-1|0|1.0|0|3.0|0|0|0|0|33.0|0|0|0|0|0|0|0|3
4659348|M|30|165|1|0.0|1|-1|0|1.0|0|5.0|1|-1|1|0|35.0|1|0|-1|0|0|1|1|4
19102006|M|26|158|2|0.0|1|1|0|-1.0|0|5.0|1|0|1|1|24.0|2|1|0|0|0|0|0|5
3113734|M|31|163|3|0.0|1|0|0|0.0|0|0.0|0|0|0|0|-1.0|3|0|-1|0|0|0|0|3
60447011|M|24|158|3|1.0|1|-1|0|0.0|0|2.0|3|-1|1|0|22.5|3|-1|-1|0|0|1|0|4
18608044|M|32|168|3|0.0|1|-1|0|-1.0|0|5.0|3|1|1|0|24.0|0|0|0|1|0|0|1|5
108816121|M|23|165|2|1.0|1|-1|0|0.0|0|2.0|3|0|1|0|25.0|0|0|0|0|0|0|0|5
54743016|M|23|160|2|-1.0|1|-1|0|0.0|0|5.0|3|0|0|-1|24.5|1|-1|-1|0|0|0|0|4
52210905|M|24|163|2|0.0|1|-1|1|-1.0|0|5.0|0|0|1|-1|24.0|1|1|1|0|0|0|0|1
12554412|M|30|158|3|1.0|1|0|0|0.0|0|0.0|0|0|0|0|23.0|4|0|-1|0|0|0|0|3
28277833|M|27|160|2|-1.0|1|-1|0|-1.0|0|5.0|1|1|1|1|23.0|2|1|1|0|0|1|0|5
68038606|M|21|155|1|-1.0|1|-1|0|0.0|0|3.0|3|0|0|0|20.0|1|0|-1|0|0|0|0|4
3637438|M|33|164|2|0.0|1|-1|0|0.0|0|3.0|3|0|1|-1|26.0|3|1|1|0|0|0|1|5
3817209|M|32|156|2|0.0|1|0|0|0.0|0|5.0|3|1|0|0|22.0|0|0|0|0|0|0|0|5
15565491|M|35|162|2|0.0|1|1|1|0.0|0|5.0|1|0|1|1|25.0|3|0|0|0|0|0|0|1
6426063|M|30|160|2|-1.0|1|-1|0|0.0|0|5.0|3|1|1|1|26.0|1|0|-1|0|0|0|1|4
42493689|M|26|175|2|0.0|1|-1|0|-1.0|0|3.0|3|1|1|0|21.0|3|1|1|0|0|1|0|5
18565801|M|30|155|3|-1.0|1|-1|0|-1.0|0|5.0|1|-1|1|-1|22.0|3|0|1|0|0|0|0|5
12602765|M|27|170|2|0.0|1|-1|0|0.0|0|5.0|1|1|0|0|26.0|3|1|0|0|0|0|0|5
12040513|M|31|166|2|0.0|1|-1|0|-1.0|1|5.0|3|0|1|0|24.0|2|1|0|0|0|1|0|0
1537341|M|27|160|1|0.0|1|-1|0|1.0|0|3.0|1|-1|1|0|25.0|4|0|-1|0|0|1|0|4
5306619|M|32|169|2|1.0|1|-1|1|1.0|0|3.0|1|0|1|1|27.5|0|0|0|1|0|0|0|1
12661345|M|32|166|3|0.0|1|0|0|0.0|0|5.0|3|1|0|0|50.0|3|0|0|0|0|0|0|5
27185858|M|42|164|2|0.0|1|-1|0|-1.0|0|5.0|3|1|0|1|25.0|1|1|1|1|1|1|0|2
14493731|M|39|158|1|-1.0|1|0|0|0.0|0|0.0|3|1|0|0|-1.0|1|0|0|1|1|0|0|2
13673699|M|31|165|2|0.0|1|0|0|-1.0|0|3.0|3|-1|1|-1|23.0|3|0|0|0|0|0|0|5
18661220|M|30|163|3|1.0|1|0|0|1.0|0|5.0|1|0|1|1|27.5|0|0|0|0|0|0|0|5
1462846|M|36|161|5|-1.0|1|-1|0|1.0|0|3.0|1|0|1|0|23.5|3|-1|-1|0|0|0|0|4
5425586|M|36|164|2|-1.0|1|-1|0|0.0|0|5.0|3|1|1|1|28.5|1|0|1|1|0|1|0|5
13793855|M|26|170|2|-1.0|1|-1|0|1.0|0|5.0|3|1|0|1|-1.0|3|0|0|0|0|1|1|5
27882821|M|28|172|5|0.0|1|1|0|-1.0|0|5.0|1|1|1|0|26.0|3|1|0|0|0|0|0|5
33513285|M|24|163|2|-1.0|1|-1|0|0.0|0|2.0|3|-1|0|0|-1.0|0|0|0|0|0|0|0|3
31566076|M|26|164|3|0.0|1|0|0|0.0|0|3.0|1|1|1|1|-1.0|3|0|0|0|0|1|0|5
1299142|M|33|160|2|-1.0|1|-1|0|1.0|0|0.0|0|0|0|0|27.5|3|0|0|0|0|0|0|3
11960799|M|24|160|1|-1.0|1|-1|0|1.0|0|3.0|1|0|1|0|29.0|3|0|0|0|0|1|1|5
4266162|M|32|160|3|1.0|1|-1|0|0.0|0|3.0|1|-1|1|0|25.0|0|0|0|0|0|0|0|5
13380712|M|40|156|5|0.0|1|-1|1|0.0|0|5.0|3|1|-1|0|22.0|3|-1|-1|0|0|0|1|1
2309056|M|32|162|2|-1.0|1|-1|0|-1.0|0|5.0|1|1|1|1|24.0|2|0|0|0|0|1|0|5
40006947|M|28|160|3|0.0|1|0|0|-1.0|0|5.0|0|0|0|0|27.5|1|0|0|0|0|0|0|3
3151558|M|29|163|2|-1.0|1|0|0|0.0|0|3.0|0|0|1|0|24.0|4|0|-1|0|0|0|0|4
6079636|M|29|160|3|-1.0|1|-1|0|0.0|0|0.0|3|0|1|-1|26.5|0|0|0|0|0|0|0|5
13493435|M|32|157|1|0.0|1|-1|0|-1.0|1|5.0|1|0|1|0|21.5|2|1|0|0|0|1|1|0
2317050|M|31|165|2|0.0|1|-1|0|0.0|0|5.0|3|1|1|1|-1.0|0|0|0|0|0|0|0|5
11512843|M|29|158|2|0.0|1|-1|0|0.0|0|5.0|1|1|1|0|22.5|2|1|0|0|0|1|0|5
1564277|M|32|168|3|0.0|1|-1|0|0.0|0|3.0|3|1|1|1|30.0|1|-1|-1|0|0|0|0|4
11881623|M|30|160|3|0.0|1|-1|0|-1.0|0|5.0|3|0|1|0|22.5|3|1|0|0|0|0|0|5
20632593|M|32|172|5|0.0|1|-1|0|-1.0|0|5.0|1|0|1|0|27.5|3|1|0|0|0|0|1|5
5208472|M|34|166|3|-1.0|1|0|1|0.0|0|5.0|3|0|0|0|25.0|1|-1|-1|0|0|0|0|1
1946680|M|30|165|2|3.0|1|1|0|0.0|0|0.0|0|0|0|0|25.0|0|0|0|0|0|0|0|3
3137069|M|36|164|2|0.0|1|-1|0|0.0|0|5.0|3|0|0|0|27.0|3|1|0|1|1|1|0|2
20511868|M|27|155|4|0.0|1|0|0|0.0|0|2.0|3|0|1|0|22.0|4|0|-1|0|0|0|0|4
1448208|M|30|167|3|0.0|1|-1|0|-1.0|1|5.0|3|-1|0|0|23.0|0|0|0|0|0|0|0|0
30154457|M|26|166|3|-1.0|1|-1|0|0.0|0|3.0|1|0|1|0|27.0|0|0|0|0|0|0|0|5
20199605|M|24|165|2|-1.0|1|-1|0|0.0|0|0.0|3|0|1|-1|-1.0|3|1|0|0|0|0|0|5
21527478|M|28|160|2|0.0|1|-1|0|1.0|0|2.0|1|1|1|0|27.5|1|0|1|0|0|1|1|5
16566438|M|27|161|2|-1.0|1|-1|0|0.0|1|2.0|1|-1|0|0|27.5|3|0|1|0|0|0|0|0
2860656|M|45|168|2|-1.0|1|0|0|0.0|0|0.0|0|0|0|0|28.0|0|0|0|1|0|0|0|3
15400176|M|30|162|3|0.0|1|-1|0|0.0|1|3.0|1|0|0|0|26.0|1|1|0|0|0|1|0|0
2509113|M|28|161|2|-1.0|1|-1|0|0.0|0|2.0|3|1|1|0|24.0|4|0|-1|0|0|0|0|4
1347863|M|35|155|2|0.0|1|0|0|0.0|0|0.0|0|0|0|0|22.5|0|0|0|0|0|0|0|3
18590502|M|28|169|2|-1.0|0|0|0|-1.0|0|0.0|0|0|1|0|25.0|2|-1|1|0|0|0|0|3
13930860|M|31|170|2|1.0|1|-1|1|-1.0|0|5.0|1|-1|0|0|25.0|3|-1|-1|0|0|0|0|1
4410729|M|30|168|2|-1.0|1|-1|0|1.0|0|3.0|1|-1|1|1|27.5|3|-1|1|0|0|1|0|5
11638185|M|31|160|5|0.0|1|-1|0|0.0|0|3.0|3|0|1|0|-1.0|3|-1|1|0|0|0|0|5
1298681|M|33|165|2|-1.0|1|-1|0|0.0|0|3.0|0|0|1|0|27.5|3|1|1|0|0|0|0|5
4520094|M|29|161|2|0.0|1|-1|0|-1.0|0|5.0|1|-1|1|1|24.5|4|0|-1|0|0|0|0|4
13718093|M|32|160|2|-1.0|1|0|0|0.0|0|5.0|0|0|0|0|22.0|3|-1|1|0|0|0|0|3
2618580|M|38|162|2|-1.0|0|-1|0|0.0|0|0.0|0|0|0|0|29.0|3|0|0|1|0|0|0|3
13414046|M|28|158|1|0.0|1|-1|0|0.0|0|5.0|3|-1|1|-1|-1.0|3|1|0|0|0|1|1|5
33486256|M|27|170|3|0.0|1|-1|0|-1.0|1|3.0|1|-1|1|0|24.5|3|-1|-1|0|0|0|0|0
16449965|M|30|155|1|0.0|1|-1|0|-1.0|0|2.0|3|1|1|0|21.0|4|0|-1|0|0|0|0|4
1204883|M|34|165|3|1.0|0|1|0|0.0|0|5.0|1|1|1|-1|27.5|0|0|0|1|0|0|1|1
52952529|M|21|170|2|1.0|1|-1|0|-1.0|1|5.0|3|0|1|1|30.0|3|1|0|0|0|0|0|0
37935162|M|27|161|2|0.0|1|-1|0|0.0|0|5.0|0|0|0|0|-1.0|0|0|0|0|0|0|0|3
19354357|M|34|162|2|0.0|0|1|0|0.0|0|3.0|3|1|0|0|24.5|0|0|0|0|0|1|0|3
3508312|M|32|165|3|0.0|1|-1|0|-1.0|1|5.0|3|1|1|1|24.5|0|0|0|0|0|0|0|0
15408653|M|27|168|3|0.0|1|0|0|0.0|0|5.0|1|1|1|1|27.5|2|1|0|0|0|0|0|5
5433843|M|32|160|2|0.0|1|-1|0|0.0|0|3.0|1|1|1|1|25.5|0|0|0|0|0|0|0|5
35279134|M|26|160|3|0.0|1|-1|0|-1.0|0|5.0|3|0|1|0|22.5|2|1|0|0|0|1|0|5
1931474|M|34|160|3|-1.0|1|-1|0|0.0|0|3.0|3|-1|0|-1|25.0|4|0|-1|0|0|0|0|4
12075518|M|31|166|1|-1.0|0|0|0|0.0|0|0.0|3|1|0|0|25.0|1|1|1|0|0|0|0|3
13489162|M|32|168|3|1.0|0|0|0|0.0|0|0.0|0|0|0|0|-1.0|0|0|0|0|0|0|0|3
26111054|M|30|165|2|0.0|1|-1|1|0.0|0|3.0|1|1|1|0|27.5|3|-1|1|0|0|1|0|1
25183573|M|32|163|2|-1.0|0|-1|0|0.0|0|5.0|1|0|1|1|-1.0|1|0|-1|0|0|0|0|4
3899541|M|44|161|5|1.0|1|-1|1|0.0|0|5.0|1|0|0|0|27.5|0|0|0|0|0|0|0|1
1795984|M|29|162|2|-1.0|1|-1|0|-1.0|0|0.0|0|0|0|0|24.5|1|1|0|0|0|0|0|3
17204536|M|47|158|2|0.0|1|1|1|0.0|0|5.0|1|1|-1|0|27.5|2|1|0|1|1|0|0|2
1447318|M|35|156|5|-1.0|1|-1|0|0.0|0|3.0|1|1|1|0|23.0|3|-1|-1|0|0|0|0|4
28599730|M|27|168|2|0.0|1|-1|0|0.0|0|3.0|3|1|1|1|27.5|3|1|0|0|0|1|0|5
4748666|M|32|156|2|-1.0|1|-1|0|1.0|0|3.0|1|0|1|0|26.0|3|-1|1|1|1|1|1|2
30215058|M|25|170|2|0.0|1|-1|0|-1.0|0|5.0|3|-1|0|-1|25.0|3|1|0|0|0|0|0|5
5172759|M|30|160|2|-1.0|1|-1|0|0.0|0|3.0|3|0|1|0|-1.0|3|1|0|0|0|0|0|5
11720728|M|32|158|6|-1.0|1|0|0|0.0|0|5.0|0|0|1|0|26.0|4|0|-1|0|0|0|0|4
47094668|M|29|170|3|0.0|1|1|0|-1.0|0|5.0|0|0|0|0|25.0|1|-1|-1|0|0|0|0|4
20940491|M|28|158|2|0.0|1|-1|0|0.0|0|5.0|3|1|1|-1|23.0|0|0|0|0|0|0|0|5
4832627|M|31|155|1|-1.0|1|-1|0|0.0|0|0.0|0|0|0|0|17.5|0|0|0|0|0|0|0|3
15360499|M|26|162|1|-1.0|1|0|0|-1.0|0|5.0|1|0|1|1|24.5|1|0|-1|0|0|0|0|4
13982521|M|32|170|2|1.0|0|-1|0|-1.0|1|3.0|1|0|0|1|-1.0|0|0|0|0|0|0|1|0
30041754|M|26|163|2|-1.0|1|-1|0|0.0|1|3.0|-1|-1|0|0|27.0|2|1|1|0|0|0|0|0
24658445|M|28|163|3|0.0|1|1|1|-1.0|0|5.0|3|1|1|1|24.0|3|0|0|0|0|1|1|1
34412689|M|24|160|1|-1.0|0|0|0|1.0|0|3.0|0|0|1|1|-1.0|1|1|0|0|0|0|0|3
21390996|M|27|158|1|0.0|1|-1|0|-1.0|0|3.0|3|0|0|0|20.5|3|-1|-1|0|0|1|0|4
47761765|M|27|160|1|0.0|1|-1|0|0.0|0|5.0|3|1|1|0|25.0|2|1|0|0|0|0|0|5
18554492|M|30|158|1|-1.0|1|-1|0|-1.0|1|2.0|3|0|1|0|21.0|0|0|0|0|0|0|0|0
21688323|M|26|168|1|0.0|1|1|1|1.0|0|5.0|1|0|1|0|55.0|3|1|0|1|0|0|1|1
2339550|M|31|163|2|0.0|1|-1|1|0.0|0|5.0|3|1|1|1|26.5|3|0|0|0|0|1|0|1
13866120|M|29|155|3|0.0|1|0|0|0.0|0|5.0|1|-1|1|0|-1.0|3|-1|-1|0|0|0|1|4
9923121|M|31|162|2|0.0|1|0|1|0.0|0|5.0|1|1|1|0|25.0|1|0|0|0|0|0|0|1
13253223|M|35|166|5|0.0|1|0|0|1.0|0|5.0|3|1|1|0|30.0|3|0|1|0|0|0|0|5
97952097|M|26|155|2|0.0|0|0|0|0.0|0|5.0|1|0|1|1|53.0|3|0|0|0|0|0|1|4
2729236|M|33|168|3|2.0|1|1|1|0.0|0|5.0|0|0|0|-1|29.0|4|0|-1|0|0|0|0|1
2415052|M|31|157|2|1.0|1|-1|0|0.0|0|2.0|3|1|-1|0|22.0|1|-1|-1|0|0|0|0|4
45805376|M|39|155|1|-1.0|1|-1|1|-1.0|0|5.0|1|1|0|0|23.0|3|-1|-1|1|0|1|0|2
13379770|M|32|160|2|-1.0|1|0|0|0.0|0|0.0|3|1|0|0|-1.0|3|-1|1|0|0|0|0|3
22666097|M|26|167|3|0.0|1|-1|0|-1.0|0|5.0|1|0|1|1|-1.0|0|0|0|0|0|0|0|5
22691188|M|29|162|2|-1.0|1|-1|0|-1.0|0|1.0|3|1|1|1|-1.0|3|1|0|0|0|0|0|5
19744639|M|35|158|3|0.0|1|-1|0|0.0|0|5.0|3|1|1|0|24.0|0|0|0|0|0|0|0|5
53375065|M|41|160|1|0.0|1|-1|0|0.0|0|2.0|1|-1|1|1|25.0|4|0|-1|1|0|1|1|4
37943626|M|23|172|1|-1.0|0|-1|0|1.0|0|0.0|3|1|0|0|-1.0|1|0|1|0|0|0|0|3
2302089|M|30|163|2|-1.0|1|-1|0|0.0|0|2.0|3|1|1|-1|24.0|3|-1|-1|0|0|1|0|4
2244994|M|33|162|3|-1.0|0|-1|0|-1.0|0|0.0|0|0|0|0|24.5|2|1|1|0|0|0|0|3
2258744|M|28|158|2|0.0|1|-1|1|0.0|0|5.0|1|-1|1|1|25.0|2|0|1|0|0|0|0|1
76661316|M|35|160|2|1.0|1|-1|1|0.0|0|2.0|3|0|1|0|29.0|3|1|0|0|0|0|1|1
1640116|M|35|168|3|-1.0|1|0|0|0.0|0|0.0|0|0|0|0|-1.0|3|0|-1|0|0|0|0|3
95256572|M|26|162|3|0.0|1|-1|0|-1.0|0|3.0|1|0|1|0|23.5|0|0|0|0|0|0|0|5
2915954|M|32|158|2|0.0|1|-1|0|0.0|0|5.0|3|1|0|0|24.0|0|0|0|0|0|0|0|5
38323603|M|25|156|2|0.0|1|-1|0|1.0|0|5.0|1|0|1|-1|21.5|3|0|0|0|0|0|0|5
20027146|M|26|165|2|-1.0|1|-1|0|-1.0|0|2.0|1|1|1|-1|-1.0|3|1|0|0|0|0|0|5
1095383|M|33|165|3|0.0|0|-1|0||0|0.0|0|0|0|0|25.0|3|1|0|0|0|0|0|3
36364249|M|28|160|2|0.0|1|-1|0|0.0|0|3.0|3|1|0|0|-1.0|1|-1|-1|0|0|0|0|4
2512384|M|33|166|2|-1.0|1|-1|1|0.0|0|3.0|1|0|1|1|30.0|0|0|0|0|0|0|0|1
28821341|M|31|174|2|0.0|1|-1|0|0.0|0|5.0|0|-1|1|0|-1.0|2|-1|1|0|0|0|0|5
37541508|M|28|158|1|0.0|1|-1|0|0.0|0|0.0|1|1|1|0|25.5|2|0|0|0|0|1|0|5
1692977|M|34|168|1|-1.0|1|-1|0|0.0|0|0.0|0|0|0|0|29.0|3|1|0|0|0|0|0|3
5239724|M|33|168|3|-1.0|1|-1|0|0.0|0|5.0|1|1|1|1|27.5|1|0|-1|0|0|0|0|4
3785637|M|31|163|2|0.0|1|-1|0|0.0|0|5.0|1|0|1|0|25.5|4|0|-1|0|0|0|0|4
3776746|M|34|158|2|0.0|1|-1|0|0.0|0|0.0|0|0|0|0|25.0|3|0|0|0|0|0|0|3
14788835|M|32|170|2|-1.0|1|-1|0|0.0|0|5.0|1|0|1|1|27.5|1|0|0|0|0|1|1|5
18810146|M|31|160|3|0.0|1|1|1|0.0|0|5.0|1|1|0|1|23.0|3|1|0|0|0|0|1|1
2465329|M|25|165|2|-1.0|1|-1|0|0.0|0|0.0|0|0|0|0|29.0|4|0|-1|0|0|0|0|3
2907790|M|32|163|2|0.0|1|0|0|0.0|0|0.0|0|0|0|0|24.0|4|0|-1|0|0|0|0|3
18657132|M|32|170|1|-1.0|1|-1|0|0.0|0|5.0|1|1|0|0|-1.0|1|1|0|0|0|0|0|5
16282754|M|29|160|2|0.0|1|-1|0|0.0|0|5.0|1|0|1|1|23.5|3|-1|1|0|0|0|0|5
16201166|M|29|163|3|-1.0|1|-1|0|1.0|0|3.0|1|1|1|1|25.0|0|0|0|0|0|0|0|5
2831448|M|31|158|3|0.0|0|1|1|0.0|0|0.0|3|1|1|0|22.5|1|0|0|0|0|0|0|1
14472457|M|32|170|3|0.0|0|0|0|0.0|0|0.0|0|0|0|0|-1.0|3|1|1|0|0|0|0|3
58070302|M|23|168|2|-1.0|1|-1|0|-1.0|0|3.0|-4|-1|1|0|23.5|1|-1|-1|0|0|1|1|4
23420481|M|31|165|3|1.0|0|1|1|-1.0|0|3.0|1|0|1|0|-1.0|1|-1|-1|0|0|1|0|1
18462114|M|31|165|2|0.0|1|0|0|-1.0|0|5.0|1|0|0|1|26.0|1|0|-1|0|0|1|0|4
21184703|M|27|160|3|0.0|1|-1|0|0.0|0|0.0|3|1|1|1|24.0|0|0|0|0|0|0|0|5
36673668|M|25|160|2|-1.0|1|0|0|1.0|0|5.0|3|0|0|0|-1.0|1|0|1|0|0|0|0|5
78954666|M|35|164|1|-1.0|1|-1|0|1.0|0|5.0|-1|-1|1|1|32.5|3|1|0|0|0|1|1|5
28339597|M|26|160|3|0.0|1|-1|0|0.0|0|5.0|1|1|1|1|-1.0|2|0|0|0|0|0|0|5
19476561|M|37|136|3|-1.0|1|-1|0|1.0|0|2.0|1|0|0|-1|45.0|1|1|1|0|0|0|0|3
43336543|M|40|156|2|-1.0|1|-1|0|-1.0|1|2.0|1|1|-1|-1|24.0|2|1|0|1|1|0|1|2
18316436|M|35|160|3|0.0|1|-1|0|0.0|1|5.0|3|1|1|1|23.5|0|0|0|0|0|0|1|0
15137245|M|28|165|2|-1.0|1|-1|0|-1.0|0|5.0|3|1|0|-1|22.5|0|0|0|0|0|0|0|5
12634025|M|31|170|5|0.0|1|-1|0|-1.0|0|5.0|3|1|0|-1|28.5|3|1|1|0|0|0|1|5
4026531|M|30|155|3|0.0|1|-1|0|0.0|0|5.0|1|1|1|1|22.0|0|0|0|0|0|0|0|5
29739409|M|34|156|1|-1.0|1|-1|0|1.0|0|3.0|0|0|0|0|26.0|3|0|0|1|1|0|1|2
73593166|M|28|167|3|0.0|1|-1|0|0.0|0|3.0|1|1|1|1|-1.0|1|0|0|0|0|0|1|5
11882715|M|33|165|3|-1.0|1|0|0|0.0|0|5.0|3|1|0|0|25.0|3|0|0|0|0|0|0|5
16937015|M|42|163|2|-1.0|1|-1|1|0.0|0|5.0|0|1|0|0|55.0|2|0|0|1|1|1|1|2
13311714|M|30|166|1|-1.0|1|-1|0|0.0|0|5.0|3|1|0|0|23.5|4|0|-1|0|0|0|0|4
16277992|M|33|160|3|-1.0|1|-1|0|1.0|1|5.0|1|0|1|0|23.5|3|1|1|0|0|1|0|0
12138209|M|38|160|1|-1.0|1|-1|1|1.0|0|5.0|1|1|1|1|30.0|3|1|1|0|0|1|1|1
10035543|M|30|165|3|0.0|0|-1|0|0.0|0|5.0|-4|-1|0|0|25.0|4|0|-1|0|0|0|0|3
3950708|M|33|161|2|0.0|1|-1|0|0.0|0|5.0|1|1|1|-1|24.5|1|0|0|0|0|0|0|5
3689158|M|33|158|3|0.0|1|-1|0|0.0|0|3.0|3|1|1|1|25.0|0|0|0|0|0|0|0|5
27079153|M|27|165|2|-1.0|1|-1|0|-1.0|1|5.0|3|0|0|-1|-1.0|0|0|0|1|0|0|1|0
20097364|M|28|165|2|-1.0|1|-1|0|-1.0|0|5.0|1|1|-1|0|20.0|2|-1|1|0|0|0|1|5
1479627|M|43|165|2|3.0|1|1|1|1.0|1|5.0|1|-1|-1|0|32.5|0|0|0|1|1|1|1|2
4524066|M|33|160|3|0.0|1|-1|0|0.0|0|3.0|3|1|1|0|24.0|3|0|0|0|0|0|1|5
20576702|M|27|157|2|-1.0|1|0|0|-1.0|0|5.0|1|1|0|1|-1.0|3|-1|-1|0|0|0|0|4
47977216|M|24|155|1|-1.0|1|-1|0|-1.0|0|5.0|3|1|1|-1|20.5|1|-1|-1|0|0|0|0|4
25340346|M|25|160|1|1.0|1|-1|0|-1.0|1|3.0|3|0|1|0|22.0|2|1|0|0|0|1|1|0
15778919|M|31|163|3|3.0|1|1|1|-1.0|0|5.0|3|1|1|1|24.0|2|1|0|0|0|0|1|1
51642405|M|22|163|2|0.0|1|0|0|0.0|0|3.0|3|0|0|0|47.0|3|1|0|0|0|0|0|5
12216219|M|45|155|2|-1.0|1|-1|0|-1.0|0|5.0|1|1|-1|1|22.5|1|-1|-1|1|1|1|1|2
16050191|M|30|160|3|0.0|1|0|1|0.0|0|3.0|1|1|1|0|22.5|2|-1|1|0|0|0|0|1
13745661|M|30|161|3|0.0|1|-1|0|0.0|0|5.0|3|0|1|1|23.5|3|-1|-1|0|0|1|0|4
28287515|M|30|160|1|0.0|1|-1|0|-1.0|0|5.0|3|1|1|0|24.0|3|1|0|0|0|0|0|5
11806560|M|37|160|1|-1.0|1|-1|0|1.0|0|5.0|1|1|1|1|30.0|1|1|0|0|0|0|0|5
12044122|M|31|158|2|0.0|1|-1|0|0.0|0|3.0|3|1|1|0|26.0|3|0|-1|0|0|0|1|4
34664701|M|34|165|2|0.0|1|1|0|0.0|1|5.0|1|0|0|0|26.0|0|0|0|1|1|0|1|2
14789065|M|30|155|2|-1.0|1|-1|0|0.0|0|3.0|1|1|0|1|22.5|3|1|0|0|0|0|0|5
1991436|M|32|169|3|0.0|1|-1|0|0.0|0|5.0|3|1|1|0|28.5|0|0|0|0|0|0|0|5
6660380|M|30|160|3|1.0|1|-1|0|1.0|0|3.0|3|-1|-1|0|24.5|0|0|0|0|0|1|0|3
14182424|M|35|165|3|2.0|0|-1|1|0.0|0|3.0|1|-1|1|-1|25.0|0|0|0|0|0|0|0|1
15761033|M|33|160|3|2.0|1|1|0|-1.0|0|5.0|3|1|1|0|24.0|4|0|-1|0|0|0|1|1
30878411|M|26|167|2|-1.0|1|-1|0|0.0|0|5.0|3|1|1|0|25.0|3|1|0|0|0|0|0|5
2885266|M|33|160|3|-1.0|1|-1|0|0.0|0|5.0|1|1|1|0|26.0|3|-1|1|0|0|0|0|5
13714087|M|34|173|2|-1.0|0|-1|0|0.0|0|2.0|1|1|1|-1|30.0|0|0|0|0|0|0|1|5
15599757|M|30|160|2|0.0|1|0|0|0.0|0|2.0|3|0|0|0|25.0|3|0|0|0|0|0|0|3
23298274|M|31|155|1|-1.0|1|-1|0|-1.0|0|5.0|0|0|1|1|-1.0|3|0|-1|0|0|0|0|4
24040849|M|31|160|1|-1.0|1|0|0|-1.0|1|5.0|0|0|0|0|25.0|1|0|-1|0|0|0|1|0
12501568|M|29|161|2|0.0|0|0|0|0.0|0|0.0|0|0|1|0|25.5|0|0|0|0|0|0|0|3
4884996|M|28|160|2|1.0|1|-1|0|0.0|1|3.0|3|1|1|0|24.0|0|0|0|0|0|0|0|0
18173305|M|42|158|2|0.0|1|-1|0|0.0|0|5.0|3|-1|0|0|26.0|2|0|0|1|1|0|1|2
